location,date,total_cases,new_cases,total_deaths,people_vaccinated,population
Canada,2022-06-22,3915721.0,0.0,41017.0,32768241.0,38454328
Canada,2022-06-23,3915721.0,0.0,41017.0,32773313.0,38454328
Canada,2022-06-24,3915721.0,0.0,41017.0,32774571.0,38454328
Canada,2022-06-25,3915721.0,0.0,41017.0,32775198.0,38454328
Canada,2022-06-26,3931184.0,15463.0,41160.0,32775817.0,38454328
Canada,2022-06-27,3931184.0,0.0,41160.0,32776067.0,38454328
Canada,2022-06-28,3931184.0,0.0,41160.0,32776785.0,38454328
Canada,2022-06-29,3931184.0,0.0,41160.0,32777533.0,38454328
Canada,2022-06-30,3931184.0,0.0,41160.0,32778859.0,38454328
Canada,2022-07-01,3931184.0,0.0,41160.0,32779932.0,38454328
Canada,2022-07-02,3931184.0,0.0,41160.0,32780121.0,38454328
Canada,2022-07-03,3948936.0,17752.0,41300.0,32780733.0,38454328
Canada,2022-07-04,3948936.0,0.0,41300.0,32780975.0,38454328
Canada,2022-07-05,3948936.0,0.0,41300.0,32781754.0,38454328
Canada,2022-07-06,3948936.0,0.0,41300.0,32784529.0,38454328
Canada,2022-07-07,3948936.0,0.0,41300.0,32787133.0,38454328
Canada,2022-07-08,3948936.0,0.0,41300.0,32787819.0,38454328
Canada,2022-07-09,3948936.0,0.0,41300.0,32789582.0,38454328
Canada,2022-07-10,3971598.0,22662.0,41452.0,32790498.0,38454328
Canada,2022-07-11,3971598.0,0.0,41452.0,32790951.0,38454328
Canada,2022-07-12,3971598.0,0.0,41452.0,32791953.0,38454328
Canada,2022-07-13,3971598.0,0.0,41452.0,32795983.0,38454328
Canada,2022-07-14,3971598.0,0.0,41452.0,32797147.0,38454328
Canada,2022-07-15,3971598.0,0.0,41452.0,32799123.0,38454328
Canada,2022-07-16,3971598.0,0.0,41452.0,32800647.0,38454328
Canada,2022-07-17,3999155.0,27557.0,41626.0,32801897.0,38454328
Canada,2022-07-18,3999155.0,0.0,41626.0,32802294.0,38454328
Canada,2022-07-19,3999155.0,0.0,41626.0,32803502.0,38454328
Canada,2022-07-20,3999155.0,0.0,41626.0,,38454328
Canada,2022-07-21,3999155.0,0.0,41626.0,,38454328
Canada,2022-07-22,3999155.0,0.0,41626.0,,38454328
Canada,2022-07-23,3999155.0,0.0,41626.0,,38454328
Canada,2022-07-24,4031590.0,32435.0,41868.0,,38454328
Canada,2022-07-25,4031590.0,0.0,41868.0,,38454328
Canada,2022-07-26,4031590.0,0.0,41868.0,,38454328
Canada,2022-07-27,4031590.0,0.0,41868.0,32804071.0,38454328
Canada,2022-07-28,4031590.0,0.0,41868.0,32807717.0,38454328
Canada,2022-07-29,4031590.0,0.0,41868.0,,38454328
Canada,2022-07-30,4031590.0,0.0,41868.0,,38454328
Canada,2022-07-31,4064909.0,33319.0,42159.0,,38454328
Canada,2022-08-01,4064909.0,0.0,42159.0,32853371.0,38454328
Canada,2022-08-02,4064909.0,0.0,42159.0,32858962.0,38454328
Canada,2022-08-03,4064909.0,0.0,42159.0,32861692.0,38454328
Canada,2022-08-04,4064909.0,0.0,42159.0,,38454328
Canada,2022-08-05,4064909.0,0.0,42159.0,32861835.0,38454328
Canada,2022-08-06,4064909.0,0.0,42159.0,32863741.0,38454328
Canada,2022-08-07,4093758.0,28849.0,42422.0,,38454328
Canada,2022-08-08,4093758.0,0.0,42422.0,,38454328
Canada,2022-08-09,4093758.0,0.0,42422.0,,38454328
Canada,2022-08-10,4093758.0,0.0,42422.0,,38454328
Canada,2022-08-11,4093758.0,0.0,42422.0,,38454328
Canada,2022-08-12,4093758.0,0.0,42422.0,32867470.0,38454328
Canada,2022-08-13,4093758.0,0.0,42422.0,32871122.0,38454328
Canada,2022-08-14,4119450.0,25692.0,42768.0,32874618.0,38454328
Canada,2022-08-15,4119450.0,0.0,42768.0,32875514.0,38454328
Canada,2022-08-16,4119450.0,0.0,42768.0,32881439.0,38454328
Canada,2022-08-17,4119450.0,0.0,42768.0,32892422.0,38454328
Canada,2022-08-18,4119450.0,0.0,42768.0,32908798.0,38454328
Canada,2022-08-19,4119450.0,0.0,42768.0,32921940.0,38454328
Canada,2022-08-20,4119450.0,0.0,42768.0,32931221.0,38454328
Canada,2022-08-21,4143356.0,23906.0,43027.0,32935719.0,38454328
Canada,2022-08-22,4143356.0,0.0,43027.0,32938376.0,38454328
Canada,2022-08-23,4143356.0,0.0,43027.0,32947930.0,38454328
Canada,2022-08-24,4143356.0,0.0,43027.0,32964035.0,38454328
Canada,2022-08-25,4143356.0,0.0,43027.0,,38454328
Canada,2022-08-26,4143356.0,0.0,43027.0,32989094.0,38454328
Canada,2022-08-27,4143356.0,0.0,43027.0,32990794.0,38454328
Canada,2022-08-28,4166438.0,23082.0,43327.0,32992154.0,38454328
Canada,2022-08-29,4166438.0,0.0,43327.0,33007872.0,38454328
Canada,2022-08-30,4166438.0,0.0,43327.0,33016233.0,38454328
Canada,2022-08-31,4166438.0,0.0,43327.0,33031462.0,38454328
Canada,2022-09-01,4166438.0,0.0,43327.0,33053408.0,38454328
Canada,2022-09-02,4166438.0,0.0,43327.0,33063708.0,38454328
Canada,2022-09-03,4166438.0,0.0,43327.0,33065459.0,38454328
Canada,2022-09-04,4187524.0,21086.0,43629.0,33066559.0,38454328
Canada,2022-09-05,4187524.0,0.0,43629.0,33078118.0,38454328
Canada,2022-09-06,4187524.0,0.0,43629.0,33079701.0,38454328
Canada,2022-09-07,4187524.0,0.0,43629.0,33092849.0,38454328
Canada,2022-09-08,4187524.0,0.0,43629.0,33107501.0,38454328
Canada,2022-09-09,4187524.0,0.0,43629.0,33118189.0,38454328
Canada,2022-09-10,4187524.0,0.0,43629.0,33119687.0,38454328
Canada,2022-09-11,4206002.0,18478.0,43882.0,33120755.0,38454328
Canada,2022-09-12,4206002.0,0.0,43882.0,33142044.0,38454328
Canada,2022-09-13,4206002.0,0.0,43882.0,33152061.0,38454328
Canada,2022-09-14,4206002.0,0.0,43882.0,33168692.0,38454328
Canada,2022-09-15,4206002.0,0.0,43882.0,33186076.0,38454328
Canada,2022-09-16,4206002.0,0.0,43882.0,33202505.0,38454328
Canada,2022-09-17,4206002.0,0.0,43882.0,33203585.0,38454328
Canada,2022-09-18,4222728.0,16726.0,44109.0,33204305.0,38454328
Canada,2022-09-19,4222728.0,0.0,44109.0,33227044.0,38454328
Canada,2022-09-20,4222728.0,0.0,44109.0,33236959.0,38454328
Canada,2022-09-21,4222728.0,0.0,44109.0,33252697.0,38454328
Canada,2022-09-22,4222728.0,0.0,44109.0,33269522.0,38454328
Canada,2022-09-23,4222728.0,0.0,44109.0,33284174.0,38454328
Canada,2022-09-24,4222728.0,0.0,44109.0,33285186.0,38454328
Canada,2022-09-25,4240286.0,17558.0,44333.0,33285846.0,38454328
Canada,2022-09-26,4240286.0,0.0,44333.0,33310440.0,38454328
Canada,2022-09-27,4240286.0,0.0,44333.0,33319476.0,38454328
Canada,2022-09-28,4240286.0,0.0,44333.0,33334426.0,38454328
Canada,2022-09-29,4240286.0,0.0,44333.0,33351933.0,38454328
Canada,2022-09-30,4240286.0,0.0,44333.0,33365905.0,38454328
Canada,2022-10-01,4240286.0,0.0,44333.0,33366551.0,38454328
Canada,2022-10-02,4258929.0,18643.0,44543.0,33367359.0,38454328
Canada,2022-10-03,4258929.0,0.0,44543.0,33390470.0,38454328
Canada,2022-10-04,4258929.0,0.0,44543.0,33396538.0,38454328
Canada,2022-10-05,4258929.0,0.0,44543.0,33407666.0,38454328
Canada,2022-10-06,4258929.0,0.0,44543.0,33423923.0,38454328
Canada,2022-10-07,4258929.0,0.0,44543.0,33436926.0,38454328
Canada,2022-10-08,4258929.0,0.0,44543.0,33447099.0,38454328
Canada,2022-10-09,4278563.0,19634.0,44774.0,33447500.0,38454328
Canada,2022-10-10,4278563.0,0.0,44774.0,33469046.0,38454328
Canada,2022-10-11,4278563.0,0.0,44774.0,33472137.0,38454328
Canada,2022-10-12,4278563.0,0.0,44774.0,33487681.0,38454328
Canada,2022-10-13,4278563.0,0.0,44774.0,33509878.0,38454328
Canada,2022-10-14,4278563.0,0.0,44774.0,33525249.0,38454328
Canada,2022-10-15,4278563.0,0.0,44774.0,33526109.0,38454328
Canada,2022-10-16,4298975.0,20412.0,45061.0,33526735.0,38454328
Canada,2022-10-17,4298975.0,0.0,45061.0,33550930.0,38454328
Canada,2022-10-18,4298975.0,0.0,45061.0,33561247.0,38454328
Canada,2022-10-19,4298975.0,0.0,45061.0,33577638.0,38454328
Canada,2022-10-20,4298975.0,0.0,45061.0,33625594.0,38454328
Canada,2022-10-21,4298975.0,0.0,45061.0,33642563.0,38454328
Canada,2022-10-22,4298975.0,0.0,45061.0,33643778.0,38454328
Canada,2022-10-23,4320429.0,21454.0,45440.0,33644410.0,38454328
Canada,2022-10-24,4320429.0,0.0,45440.0,33670360.0,38454328
Canada,2022-10-25,4320429.0,0.0,45440.0,33680292.0,38454328
Canada,2022-10-26,4320429.0,0.0,45440.0,33696950.0,38454328
Canada,2022-10-27,4320429.0,0.0,45440.0,33766246.0,38454328
Canada,2022-10-28,4320429.0,0.0,45440.0,33780417.0,38454328
Canada,2022-10-29,4320429.0,0.0,45440.0,33781389.0,38454328
Canada,2022-10-30,4341788.0,21359.0,45820.0,33782112.0,38454328
Canada,2022-10-31,4341788.0,0.0,45820.0,33806606.0,38454328
Canada,2022-11-01,4341788.0,0.0,45820.0,33815241.0,38454328
Canada,2022-11-02,4341788.0,0.0,45820.0,33829761.0,38454328
Canada,2022-11-03,4341788.0,0.0,45820.0,33908720.0,38454328
Canada,2022-11-04,4341788.0,0.0,45820.0,33921241.0,38454328
Canada,2022-11-05,4341788.0,0.0,45820.0,33922137.0,38454328
Canada,2022-11-06,4362752.0,20964.0,46196.0,33922757.0,38454328
Canada,2022-11-07,4362752.0,0.0,46196.0,,38454328
Canada,2022-11-08,4362752.0,0.0,46196.0,,38454328
Canada,2022-11-09,4362752.0,0.0,46196.0,33930673.0,38454328
Canada,2022-11-10,4362752.0,0.0,46196.0,,38454328
Canada,2022-11-11,4362752.0,0.0,46196.0,,38454328
Canada,2022-11-12,4362752.0,0.0,46196.0,,38454328
Canada,2022-11-13,4381148.0,18396.0,46540.0,,38454328
Canada,2022-11-14,4381148.0,0.0,46540.0,33947554.0,38454328
Canada,2022-11-15,4381148.0,0.0,46540.0,34072081.0,38454328
Canada,2022-11-16,4381148.0,0.0,46540.0,34086076.0,38454328
Canada,2022-11-17,4381148.0,0.0,46540.0,34143735.0,38454328
Canada,2022-11-18,4381148.0,0.0,46540.0,34157113.0,38454328
Canada,2022-11-19,4381148.0,0.0,46540.0,,38454328
Canada,2022-11-20,4396437.0,15289.0,46844.0,34159117.0,38454328
Canada,2022-11-21,4396437.0,0.0,46844.0,34179898.0,38454328
Canada,2022-11-22,4396437.0,0.0,46844.0,34188278.0,38454328
Canada,2022-11-23,4396437.0,0.0,46844.0,34201014.0,38454328
Canada,2022-11-24,4396437.0,0.0,46844.0,34259514.0,38454328
Canada,2022-11-25,4396437.0,0.0,46844.0,34271156.0,38454328
Canada,2022-11-26,4396437.0,0.0,46844.0,34272280.0,38454328
Canada,2022-11-27,4411019.0,14582.0,47166.0,34272961.0,38454328
Canada,2022-11-28,4411019.0,0.0,47166.0,34292156.0,38454328
Canada,2022-11-29,4411019.0,0.0,47166.0,34299151.0,38454328
Canada,2022-11-30,4411019.0,0.0,47166.0,34310820.0,38454328
Canada,2022-12-01,4411019.0,0.0,47166.0,34358732.0,38454328
Canada,2022-12-02,4411019.0,0.0,47166.0,34368028.0,38454328
Canada,2022-12-03,4411019.0,0.0,47166.0,,38454328
Canada,2022-12-04,4426153.0,15134.0,47474.0,34369330.0,38454328
Canada,2022-12-05,4426153.0,0.0,47474.0,34387225.0,38454328
Canada,2022-12-06,4426153.0,0.0,47474.0,34392865.0,38454328
Canada,2022-12-07,4426153.0,0.0,47474.0,34403116.0,38454328
Canada,2022-12-08,4426153.0,0.0,47474.0,34446142.0,38454328
Canada,2022-12-09,4426153.0,0.0,47474.0,34456191.0,38454328
Canada,2022-12-10,4426153.0,0.0,47474.0,,38454328
Canada,2022-12-11,4442362.0,16209.0,47759.0,,38454328
Canada,2022-12-12,4442362.0,0.0,47759.0,34473337.0,38454328
Canada,2022-12-13,4442362.0,0.0,47759.0,,38454328
Canada,2022-12-14,4442362.0,0.0,47759.0,,38454328
Canada,2022-12-15,4442362.0,0.0,47759.0,,38454328
Canada,2022-12-16,4442362.0,0.0,47759.0,34478873.0,38454328
Canada,2022-12-17,4442362.0,0.0,47759.0,,38454328
Canada,2022-12-18,4458987.0,16625.0,48039.0,34480214.0,38454328
Canada,2022-12-19,4458987.0,0.0,48039.0,34530608.0,38454328
Canada,2022-12-20,4458987.0,0.0,48039.0,34536542.0,38454328
Canada,2022-12-21,4458987.0,0.0,48039.0,34546205.0,38454328
Canada,2022-12-22,4458987.0,0.0,48039.0,34596820.0,38454328
Canada,2022-12-23,4458987.0,0.0,48039.0,34603536.0,38454328
Canada,2022-12-24,4458987.0,0.0,48039.0,34603892.0,38454328
Canada,2022-12-25,4476385.0,17398.0,48421.0,34604099.0,38454328
Canada,2022-12-26,4476385.0,0.0,48421.0,34606011.0,38454328
Canada,2022-12-27,4476385.0,0.0,48421.0,34606332.0,38454328
Canada,2022-12-28,4476385.0,0.0,48421.0,34609011.0,38454328
Canada,2022-12-29,4476385.0,0.0,48421.0,34613153.0,38454328
Canada,2022-12-30,4476385.0,0.0,48421.0,34617680.0,38454328
Canada,2022-12-31,4476385.0,0.0,48421.0,34618256.0,38454328
Canada,2023-01-01,4492780.0,16395.0,48771.0,34618513.0,38454328
Canada,2023-01-02,4492780.0,0.0,48771.0,34620662.0,38454328
Canada,2023-01-03,4492780.0,0.0,48771.0,34621327.0,38454328
Canada,2023-01-04,4492780.0,0.0,48771.0,34622111.0,38454328
Canada,2023-01-05,4492780.0,0.0,48771.0,34644882.0,38454328
Canada,2023-01-06,4492780.0,0.0,48771.0,34650778.0,38454328
Canada,2023-01-07,4492780.0,0.0,48771.0,34652769.0,38454328
Canada,2023-01-08,4509471.0,16691.0,49029.0,34653425.0,38454328
Canada,2023-01-09,4509471.0,0.0,49029.0,34661178.0,38454328
Canada,2023-01-10,4509471.0,0.0,49029.0,34664255.0,38454328
Canada,2023-01-11,4509471.0,0.0,49029.0,34671536.0,38454328
Canada,2023-01-12,4509471.0,0.0,49029.0,34688779.0,38454328
Canada,2023-01-13,4509471.0,0.0,49029.0,34694574.0,38454328
Canada,2023-01-14,4509471.0,0.0,49029.0,34695204.0,38454328
Canada,2023-01-15,4526267.0,16796.0,49361.0,34695735.0,38454328
Canada,2023-01-16,4526267.0,0.0,49361.0,34703937.0,38454328
Canada,2023-01-17,4526267.0,0.0,49361.0,34706431.0,38454328
Canada,2023-01-18,4526267.0,0.0,49361.0,34707905.0,38454328
Canada,2023-01-19,4526267.0,0.0,49361.0,34720377.0,38454328
Canada,2023-01-20,4526267.0,0.0,49361.0,34731559.0,38454328
Canada,2023-01-21,4526267.0,0.0,49361.0,34732101.0,38454328
Canada,2023-01-22,4539941.0,13674.0,49663.0,34732494.0,38454328
Canada,2023-01-23,4539941.0,0.0,49663.0,34738250.0,38454328
Canada,2023-01-24,4539941.0,0.0,49663.0,34740172.0,38454328
Canada,2023-01-25,4539941.0,0.0,49663.0,34742937.0,38454328
Canada,2023-01-26,4539941.0,0.0,49663.0,,38454328
Canada,2023-01-27,4539941.0,0.0,49663.0,,38454328
Canada,2023-01-28,4539941.0,0.0,49663.0,,38454328
Canada,2023-01-29,4551396.0,11455.0,49941.0,,38454328
Canada,2023-01-30,4551396.0,0.0,49941.0,,38454328
Canada,2023-01-31,4551396.0,0.0,49941.0,,38454328
Canada,2023-02-01,4551396.0,0.0,49941.0,,38454328
Canada,2023-02-02,4551396.0,0.0,49941.0,,38454328
Canada,2023-02-03,4551396.0,0.0,49941.0,,38454328
Canada,2023-02-04,4551396.0,0.0,49941.0,,38454328
Canada,2023-02-05,4561733.0,10337.0,50193.0,,38454328
Canada,2023-02-06,4561733.0,0.0,50193.0,,38454328
Canada,2023-02-07,4561733.0,0.0,50193.0,,38454328
Canada,2023-02-08,4561733.0,0.0,50193.0,,38454328
Canada,2023-02-09,4561733.0,0.0,50193.0,,38454328
Canada,2023-02-10,4561733.0,0.0,50193.0,,38454328
Canada,2023-02-11,4561733.0,0.0,50193.0,,38454328
Canada,2023-02-12,4572066.0,10333.0,50419.0,,38454328
Canada,2023-02-13,4572066.0,0.0,50419.0,,38454328
Canada,2023-02-14,4572066.0,0.0,50419.0,,38454328
Canada,2023-02-15,4572066.0,0.0,50419.0,,38454328
Canada,2023-02-16,4572066.0,0.0,50419.0,,38454328
Canada,2023-02-17,4572066.0,0.0,50419.0,,38454328
Canada,2023-02-18,4572066.0,0.0,50419.0,,38454328
Canada,2023-02-19,4582388.0,10322.0,50631.0,,38454328
Canada,2023-02-20,4582388.0,0.0,50631.0,,38454328
Canada,2023-02-21,4582388.0,0.0,50631.0,,38454328
Canada,2023-02-22,4582388.0,0.0,50631.0,,38454328
Canada,2023-02-23,4582388.0,0.0,50631.0,,38454328
Canada,2023-02-24,4582388.0,0.0,50631.0,,38454328
Canada,2023-02-25,4582388.0,0.0,50631.0,,38454328
Canada,2023-02-26,4592058.0,9670.0,50799.0,,38454328
Canada,2023-02-27,4592058.0,0.0,50799.0,,38454328
Canada,2023-02-28,4592058.0,0.0,50799.0,,38454328
Canada,2023-03-01,4592058.0,0.0,50799.0,,38454328
Canada,2023-03-02,4592058.0,0.0,50799.0,,38454328
Canada,2023-03-03,4592058.0,0.0,50799.0,,38454328
Canada,2023-03-04,4592058.0,0.0,50799.0,,38454328
Canada,2023-03-05,4601219.0,9161.0,50964.0,,38454328
Canada,2023-03-06,4601219.0,0.0,50964.0,,38454328
Canada,2023-03-07,4601219.0,0.0,50964.0,,38454328
Canada,2023-03-08,4601219.0,0.0,50964.0,,38454328
Canada,2023-03-09,4601219.0,0.0,50964.0,,38454328
Canada,2023-03-10,4601219.0,0.0,50964.0,,38454328
Canada,2023-03-11,4601219.0,0.0,50964.0,,38454328
Canada,2023-03-12,4610166.0,8947.0,51125.0,,38454328
Canada,2023-03-13,4610166.0,0.0,51125.0,,38454328
Canada,2023-03-14,4610166.0,0.0,51125.0,,38454328
Canada,2023-03-15,4610166.0,0.0,51125.0,,38454328
Canada,2023-03-16,4610166.0,0.0,51125.0,,38454328
Canada,2023-03-17,4610166.0,0.0,51125.0,,38454328
Canada,2023-03-18,4610166.0,0.0,51125.0,,38454328
Canada,2023-03-19,4618751.0,8585.0,51306.0,,38454328
Canada,2023-03-20,4618751.0,0.0,51306.0,,38454328
Canada,2023-03-21,4618751.0,0.0,51306.0,,38454328
Canada,2023-03-22,4618751.0,0.0,51306.0,,38454328
Canada,2023-03-23,4618751.0,0.0,51306.0,,38454328
Canada,2023-03-24,4618751.0,0.0,51306.0,,38454328
Canada,2023-03-25,4618751.0,0.0,51306.0,,38454328
Canada,2023-03-26,4627097.0,8346.0,51457.0,,38454328
Canada,2023-03-27,4627097.0,0.0,51457.0,,38454328
Canada,2023-03-28,4627097.0,0.0,51457.0,,38454328
Canada,2023-03-29,4627097.0,0.0,51457.0,,38454328
Canada,2023-03-30,4627097.0,0.0,51457.0,,38454328
Canada,2023-03-31,4627097.0,0.0,51457.0,,38454328
Canada,2023-04-01,4627097.0,0.0,51457.0,,38454328
Canada,2023-04-02,4634947.0,7850.0,51588.0,,38454328
Canada,2023-04-03,4634947.0,0.0,51588.0,,38454328
Canada,2023-04-04,4634947.0,0.0,51588.0,,38454328
Canada,2023-04-05,4634947.0,0.0,51588.0,,38454328
Canada,2023-04-06,4634947.0,0.0,51588.0,,38454328
Canada,2023-04-07,4634947.0,0.0,51588.0,,38454328
Canada,2023-04-08,4634947.0,0.0,51588.0,,38454328
Canada,2023-04-09,4642032.0,7085.0,51735.0,,38454328
Canada,2023-04-10,4642032.0,0.0,51735.0,,38454328
Canada,2023-04-11,4642032.0,0.0,51735.0,,38454328
Canada,2023-04-12,4642032.0,0.0,51735.0,,38454328
Canada,2023-04-13,4642032.0,0.0,51735.0,,38454328
Canada,2023-04-14,4642032.0,0.0,51735.0,,38454328
Canada,2023-04-15,4642032.0,0.0,51735.0,,38454328
Canada,2023-04-16,4648325.0,6293.0,51881.0,,38454328
Canada,2023-04-17,4648325.0,0.0,51881.0,,38454328
Canada,2023-04-18,4648325.0,0.0,51881.0,,38454328
Canada,2023-04-19,4648325.0,0.0,51881.0,,38454328
Canada,2023-04-20,4648325.0,0.0,51881.0,,38454328
Canada,2023-04-21,4648325.0,0.0,51881.0,,38454328
Canada,2023-04-22,4648325.0,0.0,51881.0,,38454328
Canada,2023-04-23,4654930.0,6605.0,52000.0,,38454328
Canada,2023-04-24,4654930.0,0.0,52000.0,,38454328
Canada,2023-04-25,4654930.0,0.0,52000.0,,38454328
Canada,2023-04-26,4654930.0,0.0,52000.0,,38454328
Canada,2023-04-27,4654930.0,0.0,52000.0,,38454328
Canada,2023-04-28,4654930.0,0.0,52000.0,,38454328
Canada,2023-04-29,4654930.0,0.0,52000.0,,38454328
Canada,2023-04-30,4660700.0,5770.0,52150.0,,38454328
Canada,2023-05-01,4660700.0,0.0,52150.0,,38454328
Canada,2023-05-02,4660700.0,0.0,52150.0,,38454328
Canada,2023-05-03,4660700.0,0.0,52150.0,,38454328
Canada,2023-05-04,4660700.0,0.0,52150.0,,38454328
Canada,2023-05-05,4660700.0,0.0,52150.0,,38454328
Canada,2023-05-06,4660700.0,0.0,52150.0,,38454328
Canada,2023-05-07,4665930.0,5230.0,52291.0,,38454328
Canada,2023-05-08,4665930.0,0.0,52291.0,,38454328
Canada,2023-05-09,4665930.0,0.0,52291.0,,38454328
Canada,2023-05-10,4665930.0,0.0,52291.0,,38454328
Canada,2023-05-11,4665930.0,0.0,52291.0,,38454328
Canada,2023-05-12,4665930.0,0.0,52291.0,,38454328
Canada,2023-05-13,4665930.0,0.0,52291.0,,38454328
Canada,2023-05-14,4670563.0,4633.0,52411.0,,38454328
Canada,2023-05-15,4670563.0,0.0,52411.0,,38454328
Canada,2023-05-16,4670563.0,0.0,52411.0,,38454328
Canada,2023-05-17,4670563.0,0.0,52411.0,,38454328
Canada,2023-05-18,4670563.0,0.0,52411.0,,38454328
Canada,2023-05-19,4670563.0,0.0,52411.0,,38454328
Canada,2023-05-20,4670563.0,0.0,52411.0,,38454328
Canada,2023-05-21,4672368.0,1805.0,52458.0,,38454328
Canada,2023-05-22,4672368.0,0.0,52458.0,,38454328
Canada,2023-05-23,4672368.0,0.0,52458.0,,38454328
Canada,2023-05-24,4672368.0,0.0,52458.0,,38454328
Canada,2023-05-25,4672368.0,0.0,52458.0,,38454328
Canada,2023-05-26,4672368.0,0.0,52458.0,,38454328
Canada,2023-05-27,4672368.0,0.0,52458.0,,38454328
Canada,2023-05-28,4674006.0,1638.0,52493.0,,38454328
Canada,2023-05-29,4674006.0,0.0,52493.0,,38454328
Canada,2023-05-30,4674006.0,0.0,52493.0,,38454328
Canada,2023-05-31,4674006.0,0.0,52493.0,,38454328
Canada,2023-06-01,4674006.0,0.0,52493.0,,38454328
Canada,2023-06-02,4674006.0,0.0,52493.0,,38454328
Canada,2023-06-03,4674006.0,0.0,52493.0,,38454328
Canada,2023-06-04,4675552.0,1546.0,52527.0,,38454328
Canada,2023-06-05,4675552.0,0.0,52527.0,,38454328
Canada,2023-06-06,4675552.0,0.0,52527.0,,38454328
Canada,2023-06-07,4675552.0,0.0,52527.0,,38454328
Canada,2023-06-08,4675552.0,0.0,52527.0,,38454328
Canada,2023-06-09,4675552.0,0.0,52527.0,,38454328
Canada,2023-06-10,4675552.0,0.0,52527.0,,38454328
Canada,2023-06-11,4676818.0,1266.0,52556.0,,38454328
Canada,2023-06-12,4676818.0,0.0,52556.0,,38454328
Canada,2023-06-13,4676818.0,0.0,52556.0,,38454328
Canada,2023-06-14,4676818.0,0.0,52556.0,,38454328
Canada,2023-06-15,4676818.0,0.0,52556.0,,38454328
Canada,2023-06-16,4676818.0,0.0,52556.0,,38454328
Canada,2023-06-17,4676818.0,0.0,52556.0,,38454328
Canada,2023-06-18,4677830.0,1012.0,52581.0,,38454328
Canada,2023-06-19,4677830.0,0.0,52581.0,,38454328
Canada,2023-06-20,4677830.0,0.0,52581.0,,38454328
Canada,2023-06-21,4677830.0,0.0,52581.0,,38454328
Canada,2023-06-22,4677830.0,0.0,52581.0,,38454328
Canada,2023-06-23,4677830.0,0.0,52581.0,,38454328
Canada,2023-06-24,4677830.0,0.0,52581.0,,38454328
Canada,2023-06-25,4678690.0,860.0,52603.0,,38454328
Canada,2023-06-26,4678690.0,0.0,52603.0,,38454328
Canada,2023-06-27,4678690.0,0.0,52603.0,,38454328
Canada,2023-06-28,4678690.0,0.0,52603.0,,38454328
Canada,2023-06-29,4678690.0,0.0,52603.0,,38454328
Canada,2023-06-30,4678690.0,0.0,52603.0,,38454328
Canada,2023-07-01,4678690.0,0.0,52603.0,,38454328
Canada,2023-07-02,4679449.0,759.0,52623.0,,38454328
Canada,2023-07-03,4679449.0,0.0,52623.0,,38454328
Canada,2023-07-04,4679449.0,0.0,52623.0,,38454328
Canada,2023-07-05,4679449.0,0.0,52623.0,,38454328
Canada,2023-07-06,4679449.0,0.0,52623.0,,38454328
Canada,2023-07-07,4679449.0,0.0,52623.0,,38454328
Canada,2023-07-08,4679449.0,0.0,52623.0,,38454328
Canada,2023-07-09,4680087.0,638.0,52635.0,,38454328
Canada,2023-07-10,4680087.0,0.0,52635.0,,38454328
Canada,2023-07-11,4680087.0,0.0,52635.0,,38454328
Canada,2023-07-12,4680087.0,0.0,52635.0,,38454328
Canada,2023-07-13,4680087.0,0.0,52635.0,,38454328
Canada,2023-07-14,4680087.0,0.0,52635.0,,38454328
Canada,2023-07-15,4680087.0,0.0,52635.0,,38454328
Canada,2023-07-16,4680848.0,761.0,52660.0,,38454328
Canada,2023-07-17,4680848.0,0.0,52660.0,,38454328
Canada,2023-07-18,4680848.0,0.0,52660.0,,38454328
Canada,2023-07-19,4680848.0,0.0,52660.0,,38454328
Canada,2023-07-20,4680848.0,0.0,52660.0,,38454328
Canada,2023-07-21,4680848.0,0.0,52660.0,,38454328
Canada,2023-07-22,4680848.0,0.0,52660.0,,38454328
Canada,2023-07-23,4681782.0,934.0,52682.0,,38454328
Canada,2023-07-24,4681782.0,0.0,52682.0,,38454328
Canada,2023-07-25,4681782.0,0.0,52682.0,,38454328
Canada,2023-07-26,4681782.0,0.0,52682.0,,38454328
Canada,2023-07-27,4681782.0,0.0,52682.0,,38454328
Canada,2023-07-28,4681782.0,0.0,52682.0,,38454328
Canada,2023-07-29,4681782.0,0.0,52682.0,,38454328
Canada,2023-07-30,4682788.0,1006.0,52704.0,,38454328
Canada,2023-07-31,4682788.0,0.0,52704.0,,38454328
Canada,2023-08-01,4682788.0,0.0,52704.0,,38454328
Canada,2023-08-02,4682788.0,0.0,52704.0,,38454328
Canada,2023-08-03,4682788.0,0.0,52704.0,,38454328
Canada,2023-08-04,4682788.0,0.0,52704.0,,38454328
Canada,2023-08-05,4682788.0,0.0,52704.0,,38454328
Canada,2023-08-06,4683829.0,1041.0,52729.0,,38454328
Canada,2023-08-07,4683829.0,0.0,52729.0,,38454328
Canada,2023-08-08,4683829.0,0.0,52729.0,,38454328
Canada,2023-08-09,4683829.0,0.0,52729.0,,38454328
Canada,2023-08-10,4683829.0,0.0,52729.0,,38454328
Canada,2023-08-11,4683829.0,0.0,52729.0,,38454328
Canada,2023-08-12,4683829.0,0.0,52729.0,,38454328
Canada,2023-08-13,4684907.0,1078.0,52751.0,,38454328
